startYear,runtimeMinutes,numVotes
1975.0,100.0,344
1975.0,85.0,343
1975.0,93.0,340
1975.0,100.0,338
1975.0,97.0,338
1975.0,80.0,336
1975.0,121.0,335
1975.0,632.0,335
1975.0,90.0,334
1975.0,85.0,333
1975.0,86.0,332
1975.0,106.0,332
1975.0,95.0,330
1975.0,98.0,330
1975.0,90.0,329
1975.0,120.0,320
1975.0,92.0,320
1975.0,110.0,317
1975.0,95.0,315
1975.0,90.0,315
1975.0,95.0,314
1975.0,89.0,310
1975.0,139.0,310
1975.0,101.0,309
1975.0,89.0,305
1975.0,107.0,303
1975.0,87.0,301
1975.0,113.0,300
1975.0,70.0,299
1975.0,90.0,297
1975.0,102.0,294
1975.0,112.0,294
1975.0,105.0,289
1976.0,114.0,639537
1976.0,120.0,474167
1976.0,98.0,152371
1976.0,121.0,131652
1976.0,111.0,98201
1976.0,138.0,92484
1976.0,135.0,60242
1976.0,125.0,52702
1976.0,119.0,47757
1976.0,177.0,40186
1976.0,91.0,39426
1976.0,96.0,38098
1976.0,126.0,34302
1976.0,94.0,30180
1976.0,134.0,27520
1976.0,103.0,25613
1976.0,139.0,21648
1976.0,317.0,20462
1976.0,100.0,20192
1976.0,91.0,19642
1976.0,90.0,19214
1976.0,102.0,18754
1976.0,120.0,18565
1976.0,135.0,17274
1976.0,80.0,16836
1976.0,114.0,16477
1976.0,109.0,16416
1976.0,132.0,15939
1976.0,87.0,14902
1976.0,93.0,14644
1976.0,82.0,13359
1976.0,100.0,11450
1976.0,95.0,10700
1976.0,106.0,10426
1976.0,84.0,9644
1976.0,135.0,9527
1976.0,108.0,8735
1976.0,104.0,8705
1976.0,139.0,8674
1976.0,116.0,8642
1976.0,126.0,8554
1976.0,105.0,8046
1976.0,98.0,8006
1976.0,98.0,7815
1976.0,95.0,7443
1976.0,123.0,7351
1976.0,115.0,6835
1976.0,129.0,6658
1976.0,155.0,6245
1976.0,90.0,6047
1976.0,91.0,5838
1976.0,97.0,5837
1976.0,112.0,5682
1976.0,207.0,5650
1976.0,94.0,4899
1976.0,92.0,4853
1976.0,104.0,4808
1976.0,84.0,4685
1976.0,123.0,4657
1976.0,105.0,4509
1976.0,175.0,4416
1976.0,77.0,4404
1976.0,114.0,4397
1976.0,147.0,4345
1976.0,110.0,4187
1976.0,95.0,4142
1976.0,91.0,3948
1976.0,93.0,3947
1976.0,113.0,3918
1976.0,93.0,3843
1976.0,89.0,3798
1976.0,123.0,3753
1976.0,102.0,3710
1976.0,91.0,3517
1976.0,129.0,3361
1976.0,110.0,3341
1976.0,110.0,3328
1976.0,105.0,3285
1976.0,75.0,3264
1976.0,115.0,3226
1976.0,90.0,3210
1976.0,93.0,3178
1976.0,123.0,3174
1976.0,88.0,3165
1976.0,86.0,3147
1976.0,95.0,3119
1976.0,115.0,3071
1976.0,111.0,3018
1976.0,108.0,2984
1976.0,110.0,2973
1976.0,129.0,2884
1976.0,98.0,2757
1976.0,88.0,2685
1976.0,88.0,2676
1976.0,95.0,2652
1976.0,80.0,2547
1976.0,119.0,2478
1976.0,85.0,2422
1976.0,85.0,2383
1976.0,155.0,2321
1976.0,150.0,2313
1976.0,91.0,2298
1976.0,86.0,2294
1976.0,146.0,2275
1976.0,99.0,2190
1976.0,114.0,2092
1976.0,110.0,2060
1976.0,102.0,2012
1976.0,91.0,1984
1976.0,100.0,1840
1976.0,121.0,1816
1976.0,89.0,1814
1976.0,106.0,1793
1976.0,94.0,1788
1976.0,111.0,1767
1976.0,140.0,1707
1976.0,177.0,1694
1976.0,98.0,1693
1976.0,120.0,1674
1976.0,89.0,1614
1976.0,95.0,1602
1976.0,110.0,1600
1976.0,91.0,1597
1976.0,129.0,1558
1976.0,110.0,1553
1976.0,112.0,1539
1976.0,112.0,1526
1976.0,89.0,1512
1976.0,88.0,1506
1976.0,103.0,1504
1976.0,87.0,1480
1976.0,110.0,1468
1976.0,165.0,1433
1976.0,128.0,1429
1976.0,96.0,1425
1976.0,86.0,1415
1976.0,101.0,1391
1976.0,74.0,1377
1976.0,92.0,1374
1976.0,101.0,1350
1976.0,83.0,1329
1976.0,106.0,1313
1976.0,106.0,1307
1976.0,90.0,1288
1976.0,94.0,1270
1976.0,107.0,1262
1976.0,98.0,1262
1976.0,94.0,1261
1976.0,86.0,1233
1976.0,82.0,1229
1976.0,92.0,1227
1976.0,112.0,1226
1976.0,102.0,1199
1976.0,114.0,1196
1976.0,116.0,1196
1976.0,102.0,1184
1976.0,95.0,1160
1976.0,104.0,1146
1976.0,85.0,1146
1976.0,94.0,1138
1976.0,102.0,1132
1976.0,83.0,1095
1976.0,90.0,1091
1976.0,74.0,1086
1976.0,92.0,1080
1976.0,95.0,1074
1976.0,83.0,1072
1976.0,96.0,1070
1976.0,121.0,1048
1976.0,97.0,1037
1976.0,105.0,1036
1976.0,90.0,1014
1976.0,100.0,1013
1976.0,94.0,1010
1976.0,90.0,995
1976.0,96.0,981
1976.0,107.0,974
1976.0,112.0,958
1976.0,104.0,954
1976.0,90.0,946
1976.0,110.0,939
1976.0,80.0,929
1976.0,88.0,914
1976.0,95.0,911
1976.0,126.0,909
1976.0,130.0,899
1976.0,115.0,889
1976.0,99.0,888
1976.0,79.0,879
1976.0,109.0,876
1976.0,107.0,872
1976.0,87.0,867
1976.0,83.0,853
1976.0,89.0,850
1976.0,164.0,850
1976.0,95.0,845
1976.0,84.0,838
1976.0,84.0,833
1976.0,97.0,830
1976.0,96.0,830
1976.0,84.0,822
1976.0,97.0,819
1976.0,115.0,818
1976.0,87.0,811
1976.0,170.0,795
1976.0,95.0,792
1976.0,106.0,774
1976.0,126.0,769
1976.0,91.0,762
1976.0,91.0,760
1976.0,92.0,753
1976.0,95.0,749
1976.0,104.0,742
1976.0,91.0,733
1976.0,90.0,728
1976.0,88.0,725
1976.0,88.0,725
1976.0,95.0,719
1976.0,88.0,691
1976.0,88.0,688
1976.0,120.0,686
1976.0,110.0,682
1976.0,87.0,666
1976.0,90.0,656
1976.0,89.0,653
1976.0,85.0,642
1976.0,89.0,635
1976.0,92.0,634
1976.0,80.0,632
1976.0,104.0,628
1976.0,110.0,627
1976.0,86.0,617
1976.0,90.0,606
1976.0,85.0,606
1976.0,82.0,605
1976.0,135.0,602
1976.0,97.0,597
1976.0,81.0,591
1976.0,104.0,589
1976.0,88.0,578
1976.0,105.0,575
1976.0,108.0,564
1976.0,101.0,555
1976.0,84.0,554
1976.0,94.0,549
1976.0,91.0,548
1976.0,84.0,547
1976.0,112.0,544
1976.0,70.0,542
1976.0,98.0,540
1976.0,97.0,539
1976.0,146.0,538
1976.0,89.0,538
1976.0,92.0,535
1976.0,94.0,519
1976.0,94.0,516
1976.0,102.0,512
1976.0,100.0,506
1976.0,100.0,505
1976.0,80.0,503
1976.0,85.0,503
1976.0,101.0,499
1976.0,96.0,497
1976.0,120.0,495
1976.0,100.0,491
1976.0,90.0,491
1976.0,98.0,490
1976.0,97.0,490
1976.0,89.0,486
1976.0,90.0,486
1976.0,79.0,484
1976.0,90.0,480
1976.0,95.0,474
1976.0,105.0,474
1976.0,97.0,474
1976.0,88.0,469
1976.0,91.0,463
1976.0,107.0,455
1976.0,93.0,454
1976.0,131.0,449
1976.0,90.0,445
1976.0,126.0,441
1976.0,88.0,440
1976.0,145.0,434
1976.0,81.0,431
1976.0,95.0,427
1976.0,98.0,419
1976.0,87.0,414
1976.0,102.0,413
1976.0,91.0,409
1976.0,74.0,407
1976.0,90.0,406
1976.0,78.0,404
1976.0,111.0,403
1976.0,72.0,402
1976.0,83.0,401
1976.0,85.0,393
1976.0,90.0,391
1976.0,82.0,391
1976.0,98.0,389
1976.0,92.0,387
1976.0,126.0,387
1976.0,117.0,382
1976.0,89.0,381
1976.0,90.0,373
1976.0,101.0,371
1976.0,95.0,371
1976.0,134.0,369
1976.0,98.0,369
1976.0,155.0,363
1976.0,87.0,362
1976.0,180.0,362
1976.0,83.0,362
1976.0,90.0,362
1976.0,100.0,360
1976.0,85.0,360
1976.0,151.0,358
1976.0,82.0,356
1976.0,99.0,355
1976.0,91.0,355
1976.0,87.0,353
1976.0,88.0,352
1976.0,100.0,350
1976.0,76.0,347
1976.0,90.0,347
1976.0,90.0,342
1976.0,85.0,338
1976.0,91.0,335
1976.0,100.0,335
1976.0,99.0,333
1976.0,96.0,329
1976.0,113.0,329
1976.0,95.0,327
1976.0,92.0,327
1976.0,96.0,326
1976.0,90.0,321
1976.0,110.0,320
1976.0,80.0,320
1976.0,91.0,319
1976.0,96.0,318
1976.0,87.0,318
1976.0,90.0,314
1976.0,54.0,313
1976.0,101.0,310
1976.0,95.0,308
1976.0,94.0,308
1976.0,103.0,306
1977.0,121.0,1125455
1977.0,93.0,237029
1977.0,138.0,167809
1977.0,89.0,90866
1977.0,125.0,89723
1977.0,98.0,68589
1977.0,118.0,64394
1977.0,78.0,52542
1977.0,175.0,47390
1977.0,96.0,41126
1977.0,123.0,32170
1977.0,74.0,29752
1977.0,90.0,26924
1977.0,132.0,23512
1977.0,128.0,20566
1977.0,117.0,19799
1977.0,109.0,19246
1977.0,123.0,18550
1977.0,103.0,18364
1977.0,94.0,18275
1977.0,100.0,17682
1977.0,88.0,16729
1977.0,80.0,16500
1977.0,94.0,16330
1977.0,155.0,16231
1977.0,83.0,15900
1977.0,121.0,14933
1977.0,97.0,14748
1977.0,90.0,14506
1977.0,91.0,13619
1977.0,90.0,13416
1977.0,124.0,12206
1977.0,105.0,11996
1977.0,125.0,11963
1977.0,115.0,11720
1977.0,111.0,11469
1977.0,155.0,10196
1977.0,123.0,10087
1977.0,106.0,9960
1977.0,92.0,9528
1977.0,115.0,9358
1977.0,80.0,9260
1977.0,95.0,8972
1977.0,114.0,8688
1977.0,92.0,8178
1977.0,117.0,8113
1977.0,96.0,7995
1977.0,98.0,7967
1977.0,106.0,7807
1977.0,144.0,7741
1977.0,94.0,7321
1977.0,159.0,7074
1977.0,137.0,6926
1977.0,95.0,6672
1977.0,136.0,6184
1977.0,105.0,6171
1977.0,81.0,6153
1977.0,113.0,6137
1977.0,143.0,6072
1977.0,184.0,6004
1977.0,106.0,5629
1977.0,120.0,5581
1977.0,111.0,5295
1977.0,97.0,5256
1977.0,119.0,5181
1977.0,99.0,5107
1977.0,113.0,5035
1977.0,119.0,4673
1977.0,102.0,4668
1977.0,95.0,4624
1977.0,91.0,4514
1977.0,85.0,4460
1977.0,90.0,4395
1977.0,97.0,4078
1977.0,130.0,4010
1977.0,89.0,3943
1977.0,119.0,3925
1977.0,84.0,3758
1977.0,97.0,3511
1977.0,165.0,3480
1977.0,95.0,3468
1977.0,124.0,3432
1977.0,95.0,3431
1977.0,113.0,3257
1977.0,101.0,3224
1977.0,95.0,3017
1977.0,88.0,2956
1977.0,85.0,2940
1977.0,95.0,2920
1977.0,95.0,2822
1977.0,102.0,2809
1977.0,110.0,2764
1977.0,76.0,2730
1977.0,88.0,2722
1977.0,129.0,2716
1977.0,107.0,2715
1977.0,100.0,2702
1977.0,103.0,2667
1977.0,146.0,2561
1977.0,86.0,2519
1977.0,78.0,2518
1977.0,91.0,2474
1977.0,108.0,2389
1977.0,84.0,2378
1977.0,85.0,2320
1977.0,94.0,2281
1977.0,104.0,2204
1977.0,95.0,2129
1977.0,100.0,2080
1977.0,107.0,2031
1977.0,122.0,2003
1977.0,85.0,2001
1977.0,93.0,1980
1977.0,95.0,1940
1977.0,97.0,1906
1977.0,77.0,1889
1977.0,100.0,1838
1977.0,89.0,1784
1977.0,78.0,1721
1977.0,182.0,1644
1977.0,70.0,1641
1977.0,93.0,1627
1977.0,123.0,1570
1977.0,98.0,1556
1977.0,95.0,1555
1977.0,100.0,1546
1977.0,128.0,1510
1977.0,112.0,1508
1977.0,90.0,1483
1977.0,86.0,1476
1977.0,113.0,1456
1977.0,165.0,1444
1977.0,98.0,1409
1977.0,101.0,1404
1977.0,127.0,1380
1977.0,94.0,1375
1977.0,82.0,1373
1977.0,119.0,1368
1977.0,100.0,1360
1977.0,86.0,1312
1977.0,100.0,1311
1977.0,115.0,1302
1977.0,105.0,1261
1977.0,96.0,1249
1977.0,101.0,1239
1977.0,110.0,1226
1977.0,114.0,1224
1977.0,84.0,1219
1977.0,86.0,1207
1977.0,104.0,1179
1977.0,98.0,1169
1977.0,85.0,1147
1977.0,83.0,1135
1977.0,129.0,1114
1977.0,91.0,1104
1977.0,75.0,1090
1977.0,92.0,1085
1977.0,106.0,1038
1977.0,90.0,1023
1977.0,101.0,1012
1977.0,93.0,973
1977.0,100.0,968
1977.0,96.0,964
1977.0,89.0,959
1977.0,106.0,957
1977.0,135.0,954
1977.0,89.0,944
1977.0,105.0,937
1977.0,107.0,937
1977.0,108.0,931
1977.0,89.0,931
1977.0,106.0,929
1977.0,93.0,917
1977.0,126.0,912
1977.0,85.0,901
1977.0,78.0,886
1977.0,89.0,885
1977.0,96.0,869
1977.0,110.0,868
1977.0,100.0,862
1977.0,101.0,840
1977.0,106.0,839
1977.0,120.0,818
1977.0,93.0,814
1977.0,139.0,809
1977.0,93.0,808
1977.0,92.0,805
1977.0,91.0,801
1977.0,162.0,794
1977.0,100.0,783
1977.0,90.0,777
1977.0,92.0,763
1977.0,124.0,758
1977.0,88.0,753
1977.0,112.0,747
1977.0,88.0,738
1977.0,95.0,737
1977.0,87.0,723
1977.0,82.0,720
1977.0,84.0,711
1977.0,95.0,709
1977.0,89.0,708
1977.0,98.0,695
1977.0,89.0,688
1977.0,113.0,682
1977.0,97.0,681
1977.0,88.0,678
1977.0,90.0,674
1977.0,71.0,670
1977.0,108.0,670
1977.0,84.0,661
1977.0,91.0,657
1977.0,105.0,655
1977.0,442.0,654
1977.0,105.0,651
1977.0,168.0,642
1977.0,85.0,641
1977.0,124.0,639
1977.0,100.0,635
1977.0,106.0,634
1977.0,90.0,634
1977.0,102.0,627
1977.0,89.0,612
1977.0,117.0,612
1977.0,120.0,603
1977.0,98.0,601
1977.0,155.0,597
1977.0,56.0,595
1977.0,93.0,582
1977.0,112.0,575
1977.0,100.0,568
1977.0,94.0,566
1977.0,165.0,563
1977.0,86.0,560
1977.0,71.0,552
1977.0,125.0,547
1977.0,106.0,545
1977.0,92.0,538
1977.0,110.0,535
1977.0,90.0,535
1977.0,112.0,531
1977.0,94.0,526
1977.0,120.0,526
1977.0,90.0,523
1977.0,82.0,523
1977.0,85.0,517
1977.0,96.0,508
1977.0,85.0,507
1977.0,100.0,506
1977.0,89.0,504
1977.0,82.0,497
1977.0,100.0,493
1977.0,83.0,491
1977.0,90.0,491
1977.0,73.0,489
1977.0,94.0,487
1977.0,120.0,486
1977.0,112.0,478
1977.0,104.0,477
1977.0,84.0,475
1977.0,104.0,474
1977.0,82.0,472
1977.0,101.0,471
1977.0,91.0,469
1977.0,92.0,459
1977.0,83.0,458
1977.0,86.0,455
1977.0,104.0,454
1977.0,105.0,452
1977.0,81.0,451
1977.0,120.0,451
1977.0,102.0,448
1977.0,95.0,446
1977.0,233.0,444
1977.0,90.0,432
1977.0,95.0,430
1977.0,93.0,430
1977.0,81.0,429
1977.0,94.0,429
1977.0,90.0,427
1977.0,142.0,424
1977.0,101.0,407
1977.0,90.0,405
1977.0,169.0,404
1977.0,106.0,404
1977.0,96.0,404
1977.0,104.0,404
1977.0,89.0,402
1977.0,107.0,399
1977.0,75.0,398
1977.0,91.0,397
1977.0,90.0,395
1977.0,130.0,395
1977.0,118.0,395
1977.0,103.0,394
1977.0,109.0,392
1977.0,92.0,392
1977.0,104.0,390
1977.0,110.0,387
1977.0,99.0,385
1977.0,83.0,380
1977.0,85.0,380
1977.0,90.0,378
1977.0,101.0,376
1977.0,85.0,375
1977.0,93.0,374
1977.0,91.0,371
1977.0,77.0,369
1977.0,75.0,367
1977.0,76.0,366
1977.0,98.0,365
1977.0,100.0,365
1977.0,90.0,363
1977.0,101.0,361
1977.0,88.0,359
1977.0,86.0,357
1977.0,101.0,357
1977.0,100.0,357
1977.0,101.0,352
1977.0,89.0,351
1977.0,95.0,351
1977.0,97.0,350
1977.0,73.0,347
1977.0,96.0,339
1977.0,119.0,337
1977.0,90.0,337
1977.0,102.0,336
1977.0,84.0,335
1977.0,104.0,335
1977.0,95.0,335
1977.0,105.0,333
1977.0,127.0,333
1977.0,89.0,333
1978.0,183.0,285090
1978.0,110.0,211366
1978.0,91.0,206207
1978.0,143.0,148334
1978.0,109.0,105260
1978.0,127.0,103658
1978.0,121.0,65747
1978.0,116.0,64438
1978.0,115.0,46497
1978.0,94.0,45891
1978.0,86.0,33590
1978.0,111.0,32301
1978.0,91.0,31021
1978.0,132.0,27639
1978.0,107.0,26763
1978.0,140.0,24927
1978.0,101.0,23934
1978.0,125.0,23633
1978.0,114.0,21269
1978.0,99.0,21128
1978.0,99.0,18525
1978.0,94.0,17091
1978.0,101.0,16944
1978.0,92.0,16713
1978.0,113.0,15794
1978.0,118.0,15432
1978.0,100.0,15208
1978.0,110.0,14446
1978.0,110.0,13708
1978.0,115.0,13008
1978.0,83.0,12873
1978.0,134.0,12695
1978.0,91.0,12479
1978.0,116.0,12453
1978.0,118.0,12186
1978.0,83.0,11480
1978.0,127.0,11274
1978.0,120.0,10934
1978.0,134.0,10773
1978.0,175.0,10022
1978.0,97.0,9676
1978.0,110.0,8933
1978.0,97.0,8903
1978.0,92.0,8378
1978.0,99.0,8303
1978.0,107.0,8066
1978.0,148.0,7767
1978.0,104.0,7762
1978.0,114.0,7544
1978.0,109.0,6927
1978.0,114.0,6777
1978.0,88.0,6641
1978.0,145.0,6550
1978.0,116.0,6261
1978.0,114.0,6207
1978.0,103.0,6000
1978.0,87.0,5758
1978.0,105.0,5649
1978.0,113.0,5555
1978.0,120.0,5547
1978.0,97.0,5506
1978.0,99.0,5498
1978.0,80.0,5491
1978.0,92.0,5387
1978.0,85.0,5279
1978.0,119.0,5276
1978.0,105.0,5005
1978.0,186.0,4689
1978.0,79.0,4568
1978.0,110.0,4416
1978.0,107.0,4212
1978.0,124.0,4144
1978.0,106.0,4051
1978.0,95.0,3981
1978.0,104.0,3875
1978.0,104.0,3848
1978.0,99.0,3732
1978.0,92.0,3624
1978.0,90.0,3609
1978.0,129.0,3554
1978.0,70.0,3550
1978.0,97.0,3467
1978.0,71.0,3399
1978.0,99.0,3397
1978.0,100.0,3299
1978.0,86.0,3227
1978.0,105.0,3216
1978.0,86.0,3188
1978.0,124.0,3180
1978.0,108.0,3135
1978.0,116.0,3102
1978.0,115.0,3036
1978.0,125.0,3035
1978.0,93.0,3022
1978.0,97.0,2980
1978.0,108.0,2879
1978.0,88.0,2868
1978.0,115.0,2778
1978.0,125.0,2702
1978.0,95.0,2643
1978.0,106.0,2565
1978.0,80.0,2543
1978.0,111.0,2534
1978.0,112.0,2508
1978.0,91.0,2499
1978.0,95.0,2492
1978.0,105.0,2475
1978.0,94.0,2405
1978.0,104.0,2376
1978.0,104.0,2350
1978.0,126.0,2289
1978.0,79.0,2284
1978.0,189.0,2262
1978.0,102.0,2252
1978.0,114.0,2237
1978.0,118.0,2140
1978.0,90.0,2088
1978.0,82.0,2082
1978.0,102.0,2056
1978.0,96.0,2005
1978.0,89.0,1991
1978.0,107.0,1983
1978.0,102.0,1971
1978.0,124.0,1900
1978.0,85.0,1897
1978.0,112.0,1889
1978.0,91.0,1861
1978.0,119.0,1831
1978.0,105.0,1817
1978.0,103.0,1797
1978.0,167.0,1763
1978.0,96.0,1744
1978.0,99.0,1651
1978.0,89.0,1649
1978.0,98.0,1622
1978.0,91.0,1598
1978.0,100.0,1563
1978.0,88.0,1517
1978.0,97.0,1486
1978.0,122.0,1416
1978.0,82.0,1397
1978.0,130.0,1362
1978.0,107.0,1336
1978.0,125.0,1316
1978.0,111.0,1287
1978.0,95.0,1275
1978.0,127.0,1268
1978.0,102.0,1257
1978.0,108.0,1244
1978.0,82.0,1233
1978.0,109.0,1220
1978.0,99.0,1196
1978.0,88.0,1186
1978.0,92.0,1114
1978.0,95.0,1089
1978.0,91.0,1085
1978.0,105.0,1073
1978.0,90.0,1058
1978.0,127.0,1051
1978.0,102.0,1045
1978.0,107.0,1040
1978.0,98.0,1038
1978.0,95.0,1028
1978.0,140.0,1020
1978.0,103.0,1019
1978.0,111.0,1014
1978.0,84.0,993
1978.0,113.0,993
1978.0,102.0,991
1978.0,112.0,989
1978.0,107.0,958
1978.0,109.0,951
1978.0,93.0,942
1978.0,85.0,936
1978.0,86.0,932
1978.0,95.0,917
1978.0,102.0,912
1978.0,97.0,911
1978.0,107.0,895
1978.0,98.0,894
1978.0,100.0,887
1978.0,110.0,870
1978.0,98.0,869
1978.0,83.0,867
1978.0,112.0,864
1978.0,66.0,861
1978.0,90.0,855
1978.0,105.0,853
1978.0,172.0,847
1978.0,90.0,828
1978.0,73.0,824
1978.0,105.0,819
1978.0,94.0,804
1978.0,100.0,752
1978.0,84.0,751
1978.0,116.0,750
1978.0,80.0,749
1978.0,102.0,748
1978.0,93.0,747
1978.0,91.0,747
1978.0,100.0,747
1978.0,94.0,746
1978.0,104.0,742
1978.0,82.0,723
1978.0,95.0,722
1978.0,260.0,722
1978.0,90.0,718
1978.0,101.0,713
1978.0,90.0,709
1978.0,127.0,707
1978.0,137.0,706
1978.0,108.0,703
1978.0,147.0,699
1978.0,128.0,697
1978.0,116.0,681
1978.0,86.0,667
1978.0,101.0,663
1978.0,104.0,655
1978.0,129.0,653
1978.0,110.0,643
1978.0,84.0,640
1978.0,103.0,638
1978.0,85.0,632
1978.0,110.0,631
1978.0,95.0,624
1978.0,75.0,624
1978.0,101.0,619
1978.0,79.0,615
1978.0,97.0,612
1978.0,71.0,597
1978.0,90.0,591
1978.0,100.0,589
1978.0,95.0,582
1978.0,84.0,575
1978.0,143.0,573
1978.0,96.0,571
1978.0,76.0,568
1978.0,124.0,561
1978.0,110.0,559
1978.0,104.0,559
1978.0,86.0,555
1978.0,109.0,534
1978.0,86.0,534
1978.0,90.0,533
1978.0,118.0,531
1978.0,96.0,529
1978.0,97.0,527
1978.0,126.0,524
1978.0,88.0,522
1978.0,90.0,520
1978.0,105.0,520
1978.0,98.0,507
1978.0,110.0,504
1978.0,85.0,500
1978.0,82.0,496
1978.0,96.0,491
1978.0,117.0,487
1978.0,98.0,486
1978.0,100.0,481
1978.0,86.0,479
1978.0,90.0,475
1978.0,95.0,475
1978.0,47.0,472
1978.0,113.0,470
1978.0,131.0,462
1978.0,124.0,462
1978.0,86.0,462
1978.0,137.0,456
1978.0,100.0,449
1978.0,90.0,447
1978.0,84.0,446
1978.0,89.0,446
1978.0,235.0,443
1978.0,108.0,440
1978.0,92.0,435
1978.0,100.0,431
1978.0,120.0,430
1978.0,83.0,430
1978.0,123.0,428
1978.0,88.0,421
1978.0,91.0,415
1978.0,120.0,412
1978.0,90.0,409
1978.0,97.0,402
1978.0,90.0,400
1978.0,107.0,397
1978.0,100.0,395
1978.0,97.0,394
1978.0,75.0,388
1978.0,60.0,388
1978.0,102.0,383
1978.0,98.0,377
1978.0,83.0,372
1978.0,92.0,371
1978.0,109.0,369
1978.0,104.0,368
1978.0,90.0,368
1978.0,102.0,364
1978.0,87.0,362
1978.0,127.0,360
1978.0,96.0,354
1978.0,112.0,341
1978.0,103.0,338
1978.0,88.0,337
1978.0,95.0,337
1978.0,79.0,335
1978.0,125.0,330
1978.0,97.0,329
1978.0,93.0,327
1978.0,135.0,327
1978.0,90.0,323
1978.0,90.0,320
1978.0,92.0,320
1978.0,99.0,317
1978.0,103.0,315
1978.0,115.0,315
1978.0,88.0,315
1978.0,159.0,300
1978.0,90.0,300
1978.0,75.0,291
1978.0,92.0,290
1978.0,88.0,288
1978.0,85.0,288
1978.0,108.0,287
1978.0,105.0,286
1978.0,82.0,285
1978.0,163.0,284
1979.0,117.0,717234
1979.0,147.0,551088
1979.0,94.0,335828
1979.0,88.0,177351
1979.0,119.0,173659
1979.0,96.0,121943
1979.0,105.0,118745
1979.0,112.0,105277
1979.0,162.0,98575
1979.0,92.0,85912
1979.0,126.0,82386
1979.0,132.0,75043
1979.0,130.0,60568
1979.0,94.0,49342
1979.0,117.0,32425
1979.0,121.0,32284
1979.0,156.0,31336
1979.0,95.0,29514
1979.0,118.0,29323
1979.0,107.0,28914
1979.0,88.0,28628
1979.0,119.0,27648
1979.0,122.0,24499
1979.0,123.0,24389
1979.0,91.0,23279
1979.0,92.0,22653
1979.0,100.0,22172
1979.0,98.0,21139
1979.0,142.0,20522
1979.0,101.0,20118
1979.0,94.0,17424
1979.0,120.0,15635
1979.0,120.0,15541
1979.0,112.0,14130
1979.0,122.0,14081
1979.0,170.0,13575
1979.0,118.0,10658
1979.0,114.0,9433
1979.0,112.0,9131
1979.0,98.0,9037
1979.0,97.0,8432
1979.0,109.0,8227
1979.0,93.0,8118
1979.0,80.0,8095
1979.0,119.0,8012
1979.0,108.0,7406
1979.0,125.0,7304
1979.0,121.0,7245
1979.0,108.0,7042
1979.0,103.0,6923
1979.0,121.0,6854
1979.0,90.0,6849
1979.0,96.0,6677
1979.0,90.0,6674
1979.0,108.0,6131
1979.0,89.0,5973
1979.0,96.0,5905
1979.0,117.0,5771
1979.0,95.0,5558
1979.0,115.0,5298
1979.0,94.0,5231
1979.0,112.0,5217
1979.0,140.0,5201
1979.0,82.0,5122
1979.0,113.0,5024
1979.0,96.0,4982
1979.0,77.0,4790
1979.0,110.0,4767
1979.0,106.0,4548
1979.0,89.0,4459
1979.0,114.0,4336
1979.0,124.0,4334
1979.0,89.0,4320
1979.0,119.0,4308
1979.0,109.0,4245
1979.0,122.0,4178
1979.0,94.0,3950
1979.0,125.0,3913
1979.0,142.0,3901
1979.0,110.0,3749
1979.0,102.0,3691
1979.0,98.0,3578
1979.0,79.0,3378
1979.0,98.0,3295
1979.0,82.0,3291
1979.0,89.0,3237
1979.0,120.0,3208
1979.0,100.0,3191
1979.0,95.0,3151
1979.0,88.0,3083
1979.0,85.0,3065
1979.0,90.0,3028
1979.0,138.0,2912
1979.0,109.0,2907
1979.0,83.0,2695
1979.0,105.0,2672
1979.0,93.0,2671
1979.0,118.0,2665
1979.0,97.0,2664
1979.0,108.0,2545
1979.0,105.0,2532
1979.0,112.0,2439
1979.0,90.0,2433
1979.0,93.0,2344
1979.0,99.0,2328
1979.0,116.0,2272
1979.0,122.0,2247
1979.0,102.0,2230
1979.0,111.0,2213
1979.0,80.0,2182
1979.0,83.0,2156
1979.0,105.0,2123
1979.0,90.0,2108
1979.0,88.0,2092
1979.0,97.0,2035
1979.0,80.0,1961
1979.0,108.0,1941
1979.0,117.0,1936
1979.0,97.0,1884
1979.0,176.0,1861
1979.0,118.0,1857
1979.0,104.0,1846
1979.0,105.0,1807
1979.0,107.0,1805
1979.0,150.0,1745
1979.0,275.0,1725
1979.0,97.0,1715
1979.0,111.0,1708
1979.0,129.0,1667
1979.0,98.0,1594
1979.0,118.0,1587
1979.0,97.0,1567
1979.0,103.0,1467
1979.0,89.0,1457
1979.0,108.0,1448
1979.0,91.0,1439
1979.0,101.0,1429
1979.0,103.0,1401
1979.0,100.0,1399
1979.0,98.0,1385
1979.0,100.0,1371
1979.0,104.0,1359
1979.0,88.0,1333
1979.0,108.0,1310
1979.0,112.0,1307
1979.0,117.0,1303
1979.0,112.0,1290
1979.0,87.0,1238
1979.0,79.0,1206
1979.0,148.0,1192
1979.0,115.0,1182
1979.0,106.0,1179
1979.0,88.0,1152
1979.0,86.0,1129
1979.0,88.0,1111
1979.0,92.0,1089
1979.0,93.0,1068
1979.0,133.0,1056
1979.0,92.0,1050
1979.0,107.0,1045
1979.0,118.0,1017
1979.0,115.0,1003
1979.0,93.0,987
1979.0,102.0,987
1979.0,176.0,986
1979.0,80.0,986
1979.0,105.0,977
1979.0,108.0,969
1979.0,98.0,967
1979.0,92.0,960
